Time - Voltage_1,Amplitude - Voltage_1
0.302,0.00025
0.223,-0.003584
0.418,-0.001528
0.219,0.00431
0.129,0.003246
0.42,0.013702
0.289,0.007129
0.444,-0.001949
0.376,-0.00217
0.291,0.00294
0.355,-0.001257
0.294,0.003424
0.396,0.001619
0.34,0.007967
0.112,-0.006733
0.179,-0.004045
0.307,0.008241
0.432,0.000379
0.487,0.00584
0.481,0.005083
0.422,-0.002631
0.233,0.00091
0.311,0.003214
0.164,0.002248
0.136,0.002038
0.197,-0.002481
0.258,0.000215
0.232,-0.003825
0.115,0.003456
0.12,-0.003975
0.349,0.004455
0.224,-0.00208
0.402,0.007854
0.397,0.002167
0.127,0.006356
0.285,0.000996
0.411,0.003698
0.107,0.010174
0.37,0.000363
0.325,-0.001648
0.133,0.00025
0.452,0.000491
0.044,-0.002471
0.46,-0.005038
0.065,-0.001137
0.283,-0.0021
0.085,-0.002631
0.242,0.007081
0.186,0.000943
0.383,-0.005179
0.159,0.00054
0.012,-0.001147
0.035,0.001055
0.028,-0.002411
0.17,0.003053
0.142,0.004777
0.398,-0.005489
0.342,-0.005881
0.221,-0.009782
0.095,0.002828
0.051,0.001442
0.24,-0.005439
0.484,-0.001197
0.378,0.012542
0.178,-0.004075
0.041,-0.005991
0.498,-0.002039
0.421,-0.004607
0.206,0.008321
0.282,0.006887
0.254,-0.000469
0.412,0.001313
0.004,-0.001769
0.256,-0.004597
0.448,0.00257
0.1,-0.000566
0.226,0.000991
0.429,0.00207
0.213,0.000443
0.171,0.000959
0.098,-0.007977
0.292,-0.002521
0.215,0.00344
0.061,0.010174
0.047,0.004551
0.032,-0.000566
0.267,0.009224
0.327,0.006726
0.2,0.007387
0.446,0.000427
0.027,0.00613
0.424,-0.00207
0.23,0.006759
0.26,-0.003383
0.288,0.000201
0.162,0.02026
0.425,-0.001699
0.138,0.003698
0.062,0.009449
0.135,0.002538
0.128,-0.003945
0.476,0.002167
0.008,0.000312
0.326,0.000701
0.463,0.004712
0.064,-0.002561
0.3,-0.004196
0.014,0.001281
0.156,0.002199
0.04,-0.001307
0.379,-0.003042
0.468,-0.007094
0.403,-0.003343
0.216,-0.003664
0.279,0.001893
0.434,0.000975
0.43,0.001603
0.337,-0.003744
0.236,0.000798
0.207,0.010222
0.212,-0.003945
0.295,0.001603
0.457,-0.007415
0.251,0.002441
0.488,-0.003584
0.486,0.002248
0.303,-0.001959
0.35,-0.006412
0.269,0.008354
0.201,-0.006663
0.161,-0.001117
0.043,0.002989
0.217,-0.003383
0.401,-0.001337
0.19,0.011109
0.309,0.003375
0.259,-0.003383
0.105,-0.002912
0.053,0.000443
0.389,0.008482
0.001,-0.000273
0.441,-0.003694
0.482,0.004455
0.049,0.001651
0.419,-0.007064
0.08,-0.006663
0.205,-0.002481
0.034,0.001925
0.263,-0.006633
0.427,0.012913
0.366,0.004712
0.091,0.001104
0.339,0.000588
0.473,0.000524
0.052,0.005744
0.345,-0.002832
0.264,-0.001538
0.241,-0.003454
0.013,0.00054
0.315,0.003617
0.088,0.022354
0.387,0.005083
0.273,0.000604
0.166,0.007403
0.328,0.001877
0.492,-0.001809
0.134,0.000878
0.306,0.006259
0.48,-0.008197
0.319,0.008724
0.243,-0.001749
0.054,0.001603
0.363,0.000685
0.05,-0.001307
0.456,-0.001939
0.174,0.002779
0.445,-0.001528
0.189,0.00903
0.496,-0.003303
0.187,0.016038
0.169,0.002344
0.058,-0.00211
0.048,0.008434
0.344,0.000314
0.235,0.001023
0.252,-0.001749
0.021,0.002538
0.313,0.004165
0.459,-0.005319
0.16,-0.006121
0.276,-0.001097
0.443,0.00112
0.191,-0.002872
0.385,-0.002942
0.293,0.000117
0.413,4.03e-05
0.343,-0.007796
0.257,-0.001147
0.308,0.001249
0.149,0.003311
0.13,0.006597
0.151,0.007177
0.359,-0.001077
0.099,0.003891
0.372,0.00381
0.087,-0.003875
0.458,0.012881
0.33,0.01193
0.214,0.00199
0.466,-0.001598
0.121,-0.008578
0.499,-0.001157
0.02,-0.003714
0.188,-0.001187
0.071,0.000975
0.106,0.004519
0.27,0.000733
0.348,-0.001729
0.435,0.000572
0.102,-0.001458
