Time - Voltage_1,Amplitude - Voltage_1
0.205,0.003359
0.034,-0.007375
0.263,-0.002772
0.427,-0.003193
0.366,-0.00208
0.091,-0.001869
0.339,-0.004848
0.473,0.001523
0.052,0.000266
0.345,2.42e-05
0.264,0.000991
0.241,-0.00231
0.013,-0.003293
0.315,0.003166
0.088,0.002811
0.387,-0.000859
0.273,0.001297
0.166,0.003182
0.328,0.00584
0.492,0.007016
0.134,-0.001819
0.306,0.003746
0.48,-0.007014
0.319,0.001249
0.243,-0.001047
0.054,-0.0023
0.363,-0.00221
0.05,-0.001789
0.456,0.00041
0.174,-0.00219
0.445,-0.006442
0.189,0.004358
0.496,0.001474
0.187,0.001233
0.169,0.007919
0.058,0.000717
0.048,0.003601
0.344,-0.004436
0.235,-0.003183
0.252,0.010029
0.021,5.64e-05
0.313,0.001104
0.459,-0.00221
0.16,-0.00233
0.276,-0.003022
0.443,0.000117
0.191,-0.002591
0.385,-0.00214
0.293,0.001845
0.413,0.008015
0.343,0.005969
0.257,-0.003393
0.308,0.004503
0.149,0.005421
0.13,0.002248
0.151,0.003166
0.359,0.002312
0.099,-0.001939
0.372,0.003118
0.087,-0.001067
0.458,0.00257
0.33,0.003891
0.214,-0.001488
0.466,0.000266
0.121,0.001813
0.499,0.00025
0.02,0.001104
0.188,-0.007214
0.071,0.002521
0.106,0.002022
0.27,0.004632
0.348,0.003198
0.435,-0.00208
0.102,-0.001809
