Time - Voltage_1,Amplitude - Voltage_1
0.282,0.000814
0.254,0.001152
0.412,0.00402
0.004,0.002731
0.256,0.001571
0.448,0.001716
0.1,0.00468
0.226,0.00497
0.429,-0.00208
0.213,-0.002451
0.171,-0.001508
0.098,0.006243
0.292,-0.005971
0.215,-0.001769
0.061,-0.001057
0.047,-0.003785
0.032,0.001668
0.267,0.006372
0.327,-0.005871
0.2,-0.00577
0.446,0.000524
0.027,-0.00227
0.424,0.00033
0.23,0.003359
0.26,0.011125
0.288,0.006581
0.162,-0.001137
0.425,0.003327
0.138,0.002425
0.062,0.000363
0.135,0.001974
0.128,-0.003022
0.476,0.007919
0.008,0.002215
0.326,-0.00214
0.463,0.003698
0.064,0.001877
0.3,-0.001307
0.014,-0.00237
0.156,-0.001688
0.04,0.001555
0.379,0.005099
0.468,-0.001688
0.403,0.001748
0.216,0.003633
0.279,0.003456
0.434,-0.002822
0.43,-0.000273
0.337,0.006259
0.236,0.002924
0.207,-0.005018
0.212,-0.001648
0.295,0.00033
0.457,0.00584
0.251,-0.001548
0.488,-0.003183
0.486,0.005164
0.303,0.002312
0.35,0.003665
0.269,-0.003564
0.201,0.000636
0.161,0.010512
0.043,0.001748
0.217,0.012849
0.401,0.005711
0.19,0.000701
0.309,-0.003193
0.259,-0.001107
0.105,0.002892
0.053,-0.002942
0.389,-0.006653
0.001,0.007258
0.441,-0.000371
0.482,-0.003454
0.049,0.001249
0.419,-0.006563
0.08,0.009433
0.205,0.001813
0.034,0.000459
0.263,-0.001809
0.427,-0.005028
0.366,0.008144
0.091,-0.004316
0.339,0.006823
0.473,-0.006412
0.052,-0.003012
0.345,0.003069
0.264,0.001974
0.241,0.00236
0.013,-0.001057
0.315,-0.001337
0.088,-0.003835
0.387,-0.001057
0.273,-0.001207
0.166,-0.001779
0.328,0.012091
0.492,0.001974
0.134,-0.001919
0.306,-0.001368
0.48,0.002022
0.319,-0.008057
0.243,0.001168
0.054,-0.002842
0.363,0.002618
0.05,0.000201
0.456,0.004793
0.174,0.000475
0.445,0.000814
0.189,0.001313
0.496,0.007113
0.187,-0.003343
0.169,0.001007
0.058,0.005244
0.048,-0.006964
0.344,0.003134
0.235,0.000491
0.252,0.000314
0.021,0.008289
0.313,-0.004637
0.459,0.005212
0.16,-0.001057
0.276,0.000524
0.443,-0.001588
0.191,-0.008077
0.385,0.001603
0.293,-0.001378
0.413,-0.003504
0.343,0.001442
0.257,0.002215
0.308,-0.000273
0.149,0.00866
0.13,0.015958
0.151,-0.00223
0.359,-0.003764
0.099,0.01164
0.372,-0.003955
0.087,-0.004136
0.458,-0.004466
0.33,-0.004928
0.214,-0.000859
0.466,0.004229
0.121,0.006324
0.499,0.005599
0.02,0.001088
0.188,0.005228
0.071,-0.004557
0.106,-0.002832
0.27,-0.006282
0.348,0.010142
0.435,0.000201
0.102,-0.000371
