Time - Voltage_1,Amplitude - Voltage_1
0.147,-0.00069
0.447,-0.005273
0.287,-0.001452
0.123,0.007403
0.368,-0.003719
0.096,-0.001613
0.143,0.006774
0.239,0.001925
0.442,0.002376
0.097,0.0036
0.407,0.000539
0.122,0.000104
0.183,-0.010047
0.202,-0.008743
0.246,0.002054
0.305,-0.013728
0.298,-0.00069
0.351,-0.000588
0.386,-0.004882
0.395,0.012961
0.284,-0.005684
0.125,-0.00408
0.302,-0.000529
0.223,-0.003057
0.418,-0.002375
0.219,0.003455
0.129,0.001538
0.42,-0.002876
0.289,-0.000981
0.444,-1.8e-05
0.376,-0.002084
0.291,0.009078
0.355,0.006468
0.294,0.012897
0.396,-0.000524
0.34,0.002811
0.112,0.001538
0.179,-0.002495
0.307,-0.000148
0.432,0.000249
0.487,-0.002034
0.481,-0.00066
0.422,0.002279
0.233,0.003165
0.311,0.009401
0.164,-0.008051
0.136,-0.000259
0.197,-0.000158
0.258,-0.000379
0.232,0.011108
0.115,0.000427
0.12,-0.008944
0.349,-0.002335
0.224,-0.000449
0.402,-0.000961
0.397,0.00331
0.127,-0.000349
0.285,-0.005012
0.411,-0.000509
0.107,-0.000469
0.37,-0.001512
0.325,0.009868
0.133,-2.8e-05
0.452,-0.002696
0.044,-0.005524
0.46,0.002875
0.065,-0.002004
0.283,-0.00756
0.085,-4.06e-05
0.242,0.006726
0.186,-0.004681
0.383,0.004809
0.159,-0.006908
0.012,-0.001201
0.035,0.002521
0.028,0.013751
0.17,0.003149
0.142,-0.007289
0.398,-0.001171
0.342,-0.003658
0.221,-0.002375
0.095,0.003423
0.051,-0.00057
0.24,-0.000331
0.484,-0.002335
0.378,-0.000492
0.178,-4.06e-05
0.041,-0.000118
0.498,-0.002896
0.421,0.002424
0.206,-0.00082
0.282,-0.005805
0.254,0.000862
0.412,1.77e-05
0.004,-0.001562
0.256,-0.002154
0.448,-0.004571
0.1,-0.00748
0.226,-0.001913
0.429,-0.005393
0.213,-0.002796
0.171,-0.001693
0.098,-0.004541
0.292,0.003536
0.215,0.007338
0.061,-0.000509
0.047,-0.000188
0.032,2.38e-05
0.267,-0.007861
0.327,-0.006848
0.2,0.006452
0.446,-0.002164
0.027,-0.001151
0.424,0.003713
0.23,0.003584
0.26,1.77e-05
0.288,-0.001372
0.162,0.000926
0.425,-0.000319
0.138,-0.000959
0.062,0.013154
0.135,0.003407
0.128,-0.000363
0.476,0.004648
0.008,0.001071
0.326,0.005679
0.463,-0.000878
0.064,-0.001984
0.3,-0.001954
0.014,0.002972
0.156,0.004277
0.04,-0.003127
0.379,0.003488
0.468,0.005421
0.403,-0.009014
0.216,-0.004722
0.279,-0.00075
0.434,3.99e-05
0.43,-0.003227
0.337,-0.000153
0.236,-0.000395
0.207,-0.003077
0.212,-0.001643
0.295,0.005631
0.457,-4.06e-05
0.251,-0.000429
0.488,-0.002565
0.486,0.004261
0.303,-0.008121
0.35,-0.001151
0.269,-0.002134
0.201,-0.008563
0.161,-0.003739
0.043,-0.005183
0.217,0.004019
0.401,0.000378
0.19,0.001844
0.309,-0.002766
0.259,0.002118
0.105,-0.003458
0.053,0.007177
0.389,-0.003287
0.001,0.008901
0.441,-2.8e-05
0.482,0.005727
0.049,0.008434
0.419,-0.000289
0.08,-0.002565
0.205,-0.002395
0.034,-0.001763
0.263,-0.006457
0.427,0.001442
0.366,-0.013266
0.091,0.006839
0.339,-0.000621
0.473,0.003842
0.052,0.003165
0.345,-0.010017
0.264,-0.002164
0.241,-0.002385
0.013,0.002183
0.315,0.014846
0.088,0.003423
0.387,-0.005885
0.273,-0.001673
0.166,-0.002274
0.328,-0.004621
0.492,-0.002154
0.134,-0.002264
0.306,-0.002264
0.48,0.005711
0.319,0.003955
0.243,-0.008843
0.054,0.006646
0.363,-0.004782
0.05,-0.003638
0.456,0.009159
0.174,-0.002264
0.445,-0.005083
0.189,0.007532
0.496,-2.45e-05
0.187,-0.001292
0.169,0.000362
0.058,-0.00066
0.048,0.004036
0.344,-0.006557
0.235,-1.8e-05
0.252,0.002795
0.021,0.000765
0.313,-0.01098
0.459,0.000298
0.16,0.000201
0.276,0.00207
0.443,-0.004471
0.191,0.002972
0.385,0.00816
0.293,0.012075
0.413,0.006275
0.343,0.009658
0.257,0.006468
0.308,-0.001181
0.149,0.004841
0.13,0.005228
0.151,0.001313
0.359,-0.00062
0.099,-0.000443
0.372,0.008031
0.087,-0.001252
0.458,-0.008563
0.33,0.000282
0.214,0.016699
0.466,-0.01107
0.121,-0.00067
0.499,0.005179
0.02,-0.00775
0.188,-0.00435
0.071,-0.000524
0.106,-0.002485
0.27,0.004245
0.348,-0.002375
0.435,0.014169
0.102,0.007419
